Date,Close
2012-08-31,30.15737913449769
2012-09-03,29.589192901077944
2012-09-04,29.97300320830955
2012-09-05,30.55071813667152
2012-09-06,29.520555741394865
2012-09-07,28.651963159128897
2012-09-10,28.63045156069151
2012-09-11,28.44386397562125
2012-09-12,28.428697946470912
2012-09-13,27.96220139165055
2012-09-14,28.526841069977063
2012-09-17,28.911251564739278
2012-09-18,28.99848173840421
2012-09-19,29.71478392260718
2012-09-20,30.034796141529007
2012-09-21,29.540853155829897
2012-09-24,29.69121850579048
2012-09-25,29.10561867920713
2012-09-26,29.51116665364732
2012-09-27,29.582925444494737
2012-09-28,29.4396945931223
2012-10-01,29.08334326997369
2012-10-02,29.854613025915032
2012-10-03,29.8881266630339
2012-10-04,29.659757015533764
2012-10-05,29.382054811191495
2012-10-08,29.65247251012749
2012-10-09,29.86615416364268
2012-10-10,30.15759003609841
2012-10-11,30.4370274175172
2012-10-12,31.7945641378487
2012-10-15,31.69133600891721
2012-10-16,31.4938410541159
2012-10-17,31.0267650383162
2012-10-18,31.32134690840769
2012-10-19,31.970300307783795
2012-10-22,32.031621106992176
2012-10-23,31.405605999412995
2012-10-24,30.85342694599453
2012-10-25,31.22349806733294
2012-10-26,31.71142913727486
2012-10-29,32.166255726260914
2012-10-30,31.858271494680444
2012-10-31,31.972128832239267
2012-11-01,32.16573444321835
2012-11-02,32.295081086272795
2012-11-05,32.93573790270085
2012-11-06,33.220476455941665
2012-11-07,33.60590245970211
2012-11-08,33.68300130109156
2012-11-09,33.97846098396671
2012-11-12,34.473828597386024
2012-11-13,33.498261923304014
2012-11-14,33.21315530620319
2012-11-15,32.930282427905674
2012-11-16,32.50538507464328
2012-11-19,32.425973005823096
2012-11-20,33.44149155025119
2012-11-21,32.96543315011812
2012-11-22,33.600185089051145
2012-11-23,32.58295901920736
2012-11-26,32.35365766354628
2012-11-27,32.506630668317044
2012-11-28,33.01236050870343
2012-11-29,33.62390583838491
2012-11-30,34.265164221914226
2012-12-03,34.155121692828764
2012-12-04,33.84199683835016
2012-12-05,34.43753014372512
2012-12-06,34.480836774024134
2012-12-07,33.69772499744296
2012-12-10,32.898661297665384
2012-12-11,32.39055553283252
2012-12-12,32.723188409054416
2012-12-13,32.81319401148343
2012-12-14,33.32085990745484
2012-12-17,33.22238488160709
2012-12-18,33.38639785534896
2012-12-19,33.82014980854318
2012-12-20,33.69922454352033
2012-12-21,34.03866885237777
2012-12-24,33.68758565580693
2012-12-25,33.44970829280096
2012-12-26,33.19004758646002
2012-12-27,32.428758127050486
2012-12-28,32.698953911550475
2012-12-31,32.549672385661
2013-01-01,32.56554566171345
